E 0 0 6.2500000000000012e-04 6.2499368744602102e-04 2.7000272705086722e+03 4.1249791984566964e-01 4.1249871927122966e-01 -1.9634286362852653e-19 -2.9673579273771294e-18 1.2141067230877874e-05 2.2007280881906377e-06 2.2007280881906377e-06 -2.2241132696526682e-05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.7579417400128275e+03 1.6546827730753660e+03 1.6546827730753660e+03 -2.4093336400891836e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1 1.0000121427962916e+00 1.6620438387446705e-05 -1.2222581845154150e-05 9.9997775722941229e-01 -7.3706802380910467e+03 0.0000000000000000e+00 0.0000000000000000e+00
E 1 0 6.2500000000000012e-04 6.2499303769387852e-04 2.7000300774976786e+03 4.3749777625086650e-01 4.1249853433005090e-01 3.2246651278936359e-18 -8.1045900891646641e-18 1.2482687407417897e-05 1.2371375457621064e-06 1.2371375457621064e-06 -2.3622361303159789e-05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.2561285557859555e+03 9.3017860583613231e+02 9.3017860583613231e+02 -2.5890524610061464e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1 1.0000124833424486e+00 1.1085958785619876e-05 -8.6132001033374613e-06 9.9997637718689991e-01 -8.1293506979123458e+03 0.0000000000000000e+00 0.0000000000000000e+00
E 2 0 6.2500000000000012e-04 6.2499126019661955e-04 2.7000377564786259e+03 4.6249785237316332e-01 4.1249847880434221e-01 4.7963884181849725e-18 -8.8189889835602972e-18 1.0452933370192600e-05 2.5463017265215175e-06 2.5463017265215175e-06 -2.4436639512360769e-05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -2.3454791708331081e+03 1.9145125763314793e+03 1.9145125763314793e+03 -2.8578240736662578e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1 1.0000104527753906e+00 6.7077627500654368e-06 -1.6139867814754075e-06 9.9997556378524655e-01 -1.0204827569473617e+04 0.0000000000000000e+00 0.0000000000000000e+00
E 3 0 6.2500000000000012e-04 6.2498996867400576e-04 2.7000433360239399e+03 4.8749800911081553e-01 4.1249848500167952e-01 5.4438212631173728e-18 -5.0284878479769174e-18 8.6009076940167791e-06 2.8559908747759902e-06 2.8559908747759902e-06 -2.4651083754630650e-05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -5.2460183194099000e+03 2.1473615599820773e+03 2.1473615599820773e+03 -3.0247515649220270e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1 1.0000086007975253e+00 3.9776618127504771e-06 1.7354713079642205e-06 9.9997534929710774e-01 -1.1712866209647911e+04 0.0000000000000000e+00 0.0000000000000000e+00
E 4 0 6.2500000000000012e-04 6.2498914384201507e-04 2.7000468994172502e+03 5.1249818325416319e-01 4.1249849870934352e-01 1.0361689662629123e-17 -2.5462375970583098e-18 7.3028666770964365e-06 1.6652376562209439e-06 1.6652376562209439e-06 -2.4672798987281037e-05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -7.1851017075420013e+03 1.2520583881358066e+03 1.2520583881358066e+03 -3.1226955590529418e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1 1.0000073029447003e+00 2.3225885271922269e-06 1.0068509708461208e-06 9.9997532738202199e-01 -1.2675978908363946e+04 0.0000000000000000e+00 0.0000000000000000e+00
E 5 0 6.2500000000000012e-04 6.2498848837881345e-04 2.7000497311195695e+03 5.3749834146441711e-01 4.1249850159515361e-01 1.7526585520546172e-17 -2.7277986464834342e-18 6.2535145082391988e-06 1.0166395646298714e-06 1.0166395646298714e-06 -2.4672208637078243e-05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -8.7394385884923922e+03 7.6439065009785486e+02 7.6439065009785486e+02 -3.1991862006022264e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1 1.0000062535672265e+00 1.2929609827994617e-06 7.3897545357789970e-07 9.9997532799120903e-01 -1.3441329196190725e+04 0.0000000000000000e+00 0.0000000000000000e+00
E 6 0 6.2500000000000012e-04 6.2498801264085607e-04 2.7000517863849100e+03 5.6249847726108071e-01 4.1249851021610578e-01 1.7894512425114646e-17 -2.3152291875502657e-18 5.3862835778126744e-06 1.0341102026628966e-06 1.0341102026628966e-06 -2.4566174714248150e-05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -9.9469873033319964e+03 7.7752646816771733e+02 7.7752646816771733e+02 -3.2467632635708491e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1 1.0000053862900511e+00 6.1716943830648520e-07 1.4511872701855836e-06 9.9997543406541367e-01 -1.3996824579883762e+04 0.0000000000000000e+00 0.0000000000000000e+00
E 7 0 6.2500000000000012e-04 6.2498766096488582e-04 2.7000533056842264e+03 5.8749859108488511e-01 4.1249852785633584e-01 1.1273300980922277e-17 -3.8554277430200887e-19 4.6175882955113149e-06 9.1193308220103083e-07 9.1193308220103083e-07 -2.4360173912161453e-05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0935588750595571e+04 6.8566397157970016e+02 6.8566397157970016e+02 -3.2723379884183432e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1 1.0000046175919322e+00 1.6251828329759576e-07 1.6620267461474457e-06 9.9997564006143924e-01 -1.4407459649476434e+04 0.0000000000000000e+00 0.0000000000000000e+00
E 8 0 6.2500000000000012e-04 6.2498736695010975e-04 2.7000545758788917e+03 6.1249868906080840e-01 4.1249854323085544e-01 6.3330061735946703e-18 1.4995479569813332e-18 3.9448065144228291e-06 5.8556280977534086e-07 5.8556280977534086e-07 -2.4157827271382846e-05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.1784747091758325e+04 4.4027278930475757e+02 4.4027278930475757e+02 -3.2914546930709184e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1 1.0000039448057008e+00 -7.5647385366379492e-08 1.2469662804695478e-06 9.9997584240665183e-01 -1.4750767027414549e+04 0.0000000000000000e+00 0.0000000000000000e+00
E 9 0 6.2500000000000012e-04 6.2498714721008323e-04 2.7000555251944356e+03 6.3749877522218334e-01 4.1249855293036353e-01 4.9244577977746364e-18 2.9591396767708913e-18 3.4312193487988484e-06 4.0914341033741436e-07 4.0914341033741436e-07 -2.3995833297412762e-05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.2427483468487737e+04 3.0762662431386968e+02 3.0762662431386968e+02 -3.3049327563386840e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1 1.0000034312116695e+00 -1.5600607744909305e-07 9.7426847087192715e-07 9.9997600440373424e-01 -1.5007347640518095e+04 0.0000000000000000e+00 0.0000000000000000e+00
